Outlet Code,Outlet Name,Sap No,Freezer Model,SCAN Location Latitude,SCAN Location Longitude
HUL-I134714P1335-P1335,SEVEN DAYS SUPER MARKET,400100269205,W525G - WESTERN 525L GLASSTOP,19.182405,72.8536762
HUL-I134490P9260-P9260,G S Medicine Shop,30131846,W425G - WESTERN 425L GLASSTOP,19.1828014,72.8562149
HUL-I134490P2661-P2661,DHANLAXMI GENERAL STORE (MLD-E),30012690,VT3 - NUCAB 400L GLASSTOP,19.1826429,72.8563607
HUL-I134490P8837-P8837,Booticana Medical,30067826,W425G - WESTERN 425L GLASSTOP,19.1825667,72.8565306
HUL-I134490P6340-P6340,MALAD MEDICO (MLD-E),30129704,W425G - WESTERN 425L GLASSTOP,19.1818875,72.85735
HUL-I134490P9852-P9852,Nagori Famous Dairy,400100335805,W425G - WESTERN 425L GLASSTOP,19.1818875,72.85735
HUL-I134714P1546-P1546,Metro Mart,30004173,VT3 - NUCAB 400L GLASSTOP,19.1824624,72.8567627
HUL-I134490P8823-P8823,Guru Medical And General Store,30130780,W325G - WESTERN 325L GLASSTOP,19.1837676,72.8495396
HUL-I10C162P3860-P3860,Om Pan & General Store,400100370427,W325G - WESTERN 325L GLASSTOP,19.1825619,72.9901601
HUL-I170029P1140-P1140,SANJIVANI MEDICAL STORES,30026219,VT3 - NUCAB 400L GLASSTOP,19.1692954,73.2444657
HUL-I10C181P1995-P1995,SARTHAK MEDICAL,400100261966,W325G - WESTERN 325L GLASSTOP,19.1696304,73.2476036
HUL-133118D-P79182-D-P79182,SHRI BANARSI DAIRY-D,400100256295,W425G - WESTERN 425L GLASSTOP,19.1848838,72.9888593
HUL-I10A304P2765-P2765,MAHADEV SUPER MARKET,30130847,W425G - WESTERN 425L GLASSTOP,19.1739847,73.2400436
HUL-I10C162P2980-P2980,MILAN SUPER SHOP,400100271131,W325G - WESTERN 325L GLASSTOP,19.1848642,72.9887448
HUL-I10A304P1050-P1050,SHREE SAI SAMARTH ENTERPRISES (HOTEL SWAGAT),400100143143,VT2 - NUCAB 300L GLASSTOP,19.1749483,73.2380985
HUL-I134549P365-P365,HARIOM SWEET CORNER,30082488,W425G - WESTERN 425L GLASSTOP,19.1755395,73.2377603
HUL-I170105P512-P512,SHASHWITH BAR AND REST,30090064,W425G - WESTERN 425L GLASSTOP,19.0113011,73.035999
HUL-I190034P1350-P1350,JAI BHAWANI DRY FRUIT & GENERAL STORE,30100486,W425G - WESTERN 425L GLASSTOP,19.184545,72.9902338
HUL-I10A304P2712-P2712,JIVAN ADHAAR,30001002,VT2 - NUCAB 300L GLASSTOP,19.1764943,73.2405128
HUL-I10C159P4192-P4192,BALAJI FAST FOOD,400100284834,W325G - WESTERN 325L GLASSTOP,19.0103048,73.0333113
HUL-I10C032P2115-P2115,Govind Kirana And General Stores,30014308,VT2 - NUCAB 300L GLASSTOP,19.2462009,73.1577277
HUL-I10C032P2216-P2216,MS..S S BAKERS,400100268028,W425G - WESTERN 425L GLASSTOP,19.2463536,73.1575642
HUL-I10C162P3126-P3126,MAULI PAN SHOP,30148745,W425G - WESTERN 425L GLASSTOP,19.2051251,73.0006492
HUL-I134490P6278-P6278,WELLNESS FORVER LIFE STYLL CHEMIST & SUPER MARKET,400100281004,SRF500 - VERTICAL FREEZER - WESTERN,19.1877769,72.8499326
HUL-I10C159P3057-P3057,M S NIMANTRAN RESTAURANT,400100290121,W425G - WESTERN 425L GLASSTOP,19.0103588,73.0328932
HUL-I134490P9707-P9707,WELLCURE PHARMACY AND GENERAL STORE,400100324820,W525G - WESTERN 525L GLASSTOP,19.1878419,72.8500552
HUL-I170029P1570-P1570,SAGAR SUPER MARKET YOGIDHAM,30004081,VT2 - NUCAB 300L GLASSTOP,19.2511214,73.1532028
HUL-I10C162P3622-P3622,1.VIDHI DAIRY,400100359037,W325G - WESTERN 325L GLASSTOP,19.2093605,72.9496951
HUL-I170107624-624,SHEETAL JUICE CENTER,30034465,VT4 - NUCAB 450L GLASSTOP,19.1878137,72.8501385
HUL-I10C032P5656-P5656,Godawa Icecream Faluda,400100292698,W425G - WESTERN 425L GLASSTOP,19.2513878,73.1537325
HUL-I134490P6354-P6354,5M/S. KRISHNA MEDICO (MLD-E),400100319117,W425G - WESTERN 425L GLASSTOP,19.1877963,72.8508563
HUL-I10C032P2240-P2240,SAMYAK SAMPDA ENTERPRISES,400100229236,W325G - WESTERN 325L GLASSTOP,19.2519131,73.1517133
HUL-I134490P1404-P1404,DINESH JUICE & FAST FOOD (MLD-E),30032327,VT3 - NUCAB 400L GLASSTOP,19.1877143,72.8509286
HUL-I190034P5341-P5341,NIKITA STORES (PARSIK NAGAR),30051553,W425G - WESTERN 425L GLASSTOP,19.2092051,73.0103399
HUL-I190034P6143-P6143,JAI MALHAR DAIRY & GENERAL STORE,400100126642,VT3 - NUCAB 400L GLASSTOP,19.208805,73.0105533
HUL-I134490P2132-P2132,M/S LAVISTA CAKE SHOP (MLD-E),30050675,W325G - WESTERN 325L GLASSTOP,19.1880303,72.8511479
HUL-I10C162P3728-P3728,SHREE RADHA KRISHNA ICE CREAM,400100386044,W525G - WESTERN 525L GLASSTOP,19.2086276,72.9534068
HUL-I134490P2481-P2481,HOTEL MILAN (MLD-E),30090063,W425G - WESTERN 425L GLASSTOP,19.1880513,72.8514413
HUL-I134859P832-P832,AVENUE FOOD PLAZA PVT LTD BELAPUR,30095248,W425G - WESTERN 425L GLASSTOP,19.0111178,73.0325041
HUL-I134490P9226-P9226,Food Court,400100386032,W525G - WESTERN 525L GLASSTOP,19.1886477,72.8548595
HUL-I134490P1945-P1945,FOOD COURT (MLD-E),30124682,XS550 - XING XING 475L GLASSTOP,19.1886345,72.8548801
HUL-I190034P8168-P8168,KAMAL MEDICO (KALWA),30012708,VT3 - NUCAB 400L GLASSTOP,19.2092649,73.0113338
HUL-I134859P754-P754,AVENUE SUPER MART LTD (bELAPUR),400100275356,SRF500 - VERTICAL FREEZER - WESTERN,19.011167,73.0325067
HUL-I134490P8792-P8792,3.Harsh Medical,30049530,W425G - WESTERN 425L GLASSTOP,19.1885226,72.8551793
HUL-I134490P2086-P2086,HOTEL SHREE PRABHU NIKETAN (MLD-E),400100368502,W325G - WESTERN 325L GLASSTOP,19.1884691,72.8552733
HUL-I134490P9202-P9202,Krishna Medico,30027365,VT3 - NUCAB 400L GLASSTOP,19.1885226,72.8553695
HUL-I190034P1978-P1978,VIJAY DAIRY,30041604,VT4 - NUCAB 450L GLASSTOP,19.2092654,73.0115313
HUL-I134490P10119-P10119,SOPAN RESTAURANT,400100390062,W325G - WESTERN 325L GLASSTOP,19.0646775,72.8415939
HUL-I10C162P3220-P3220,MAULI COLDRINK,400100319282,W425G - WESTERN 425L GLASSTOP,19.2081376,73.011346
HUL-I10B784P581-P581,Shree Aashtha Dairy,30004145,VT3 - NUCAB 400L GLASSTOP,19.0523648,72.8383102
HUL-I190034P8339-P8339,RAVIKIRAN MEDICAL (KALWA),30153168,W325G - WESTERN 325L GLASSTOP,19.1879625,72.9936852
HUL-I10A451P10100-P10100,Shiv Sai Dairy Farm (Pipe Line),400100382258,W425G - WESTERN 425L GLASSTOP,19.0680803,72.8447259
HUL-I10C162P3406-P3406,Sai Krupa General Store,400100339420,W325G - WESTERN 325L GLASSTOP,19.1848179,72.9948368
HUL-I10C159P3051-P3051,MS SHIV ARTI DAIRY,30081706,W325G - WESTERN 325L GLASSTOP,19.0137485,73.0366721
HUL-I10A451P9766-P9766,Brahmadev Dudhayalay,400100282008,W325G - WESTERN 325L GLASSTOP,19.0665208,72.8450904
HUL-I170105P1340-P1340,SATNAM MEDICAL & GENERAL STORES,400100211735,W325G - WESTERN 325L GLASSTOP,19.0133943,73.0371878
HUL-I10A451P9447-P9447,RADHE KRISHNA FALOODA ICE CREAM PARLOUR AND DAIRY,30034386,VT2 - NUCAB 300L GLASSTOP,19.0671649,72.8463121
HUL-I10C159P2991-P2991,SAVRIA DAIRY,400100271123,W325G - WESTERN 325L GLASSTOP,19.0149878,73.0359481
HUL-I10A451P8920-P8920,OM SAI ELECTRONICS,30096151,W325G - WESTERN 325L GLASSTOP,19.0686934,72.846349
HUL-I10C159P3207-P3207,MORYA VEGETABLES FRUITS AND FRESH JUICE,400100253851,W325G - WESTERN 325L GLASSTOP,19.0091181,73.0373681
HUL-I134556P1459-P1459,MAHANAND MILK CENTER (BND-E),30012582,VT2 - NUCAB 300L GLASSTOP,19.0662864,72.8459508
HUL-I10A442P346-P346,Raju Store,30062622,W425G - WESTERN 425L GLASSTOP,19.0637741,72.8443824
HUL-I10A451P9392-P9392,MUKESH PAN BIDI SHOP,30067750,W325G - WESTERN 325L GLASSTOP,19.0621379,72.8441715
HUL-I10C162P3579-P3579,KRUSHNA DAIRY & SWEET MART,400100359074,W325G - WESTERN 325L GLASSTOP,19.1824354,72.9729606
HUL-I10C258P848-P848,Jai Bhawani Bhojnalaya,400100348597,W525G - WESTERN 525L GLASSTOP,19.498993,73.3349932
HUL-I10A451P9597-P9597,1. JAY GAJANAN MEDICAL AND GEN STORE,30055723,XS230 - XING XING 200L GLASSTOP,19.0613278,72.8436576
HUL-I10C162P3732-P3732,RUPCHNDRA MADHAW DASH KIRANA MARCHENT,400100368457,W325G - WESTERN 325L GLASSTOP,19.1824928,72.9729649
HUL-I10C162P3337-P3337,OM SAI VEG RESTAURANT,400100333134,W325G - WESTERN 325L GLASSTOP,19.1800293,72.9726073
HUL-I10A451P9946-P9946,Shiv Mangal Dairy,400100341454,W225G - WESTERN 225L GLASSTOP,19.0603496,72.8428734
HUL-I10C162P3820-P3820,New Radha Kishna,400100389545,W525G - WESTERN 525L GLASSTOP,19.179705,72.9725758
HUL-133060P3679-P3679,MAHARASTRA GEN STORE (BND-E),30031701,VT2 - NUCAB 300L GLASSTOP,19.0587179,72.8457533
HUL-I10C162P3876-P3876,SHREE KACHARNATH SWAMI DUGDHALAY,400100370448,W325G - WESTERN 325L GLASSTOP,19.1823029,72.9770315
HUL-I190034P0138-P0138,KWALITY CORNER,400100341231,W525G - WESTERN 525L GLASSTOP,19.1844028,72.9744792
HUL-I10A451P9552-P9552,Balram Dairy,400100291466,W425G - WESTERN 425L GLASSTOP,19.124554,72.889402
HUL-I10A451P9212-P9212,M.S Maharashtra Medical & General Store,30050694,W325G - WESTERN 325L GLASSTOP,19.1246731,72.8897754
HUL-I10A483P593-P593,Ambika  Medical Stores,30125253,W325G - WESTERN 325L GLASSTOP,19.2489113,73.1053453
HUL-I190034P5448-P5448,SHREE VIJAY DAIRY (CHA),30015204,VT3 - NUCAB 400L GLASSTOP,19.2007225,73.0040589
HUL-I10C159P3931-P3931,Snakes Kirana Store,400100293751,W325G - WESTERN 325L GLASSTOP,19.01521,73.0361322
HUL-I133832P2177-P2177,RAJDHANI SWEETS AND NAMKEEN,30082036,W425G - WESTERN 425L GLASSTOP,19.0148177,73.1089492
HUL-I10A483P595-P595,THE CAKE CROWN,30100634,W325G - WESTERN 325L GLASSTOP,19.2477357,73.1069662
HUL-I10C159P3133-P3133,RADHA KRISHNA DAIRY MILK PRODUCTS,400100286574,W325G - WESTERN 325L GLASSTOP,19.0132229,73.0380706
HUL-I10A304P911-P911,The Cake Corner,30130863,W425G - WESTERN 425L GLASSTOP,19.1716465,73.2345496
HUL-1330601803-1803,Shri Ram Restaurant,30096174,W325G - WESTERN 325L GLASSTOP,19.1667352,72.9473455
HUL-I134549P1185-P1185,Momaji Super Market,30082435,W425G - WESTERN 425L GLASSTOP,19.180502,73.2376193
HUL-I10A304P3789-P3789,HARI OM SUPER MARKET,400100215735,W325G - WESTERN 325L GLASSTOP,19.1858454,73.2414188
HUL-I10C162P3030-P3030,KALWA M.G.S.S.M NO.12,30130723,W325G - WESTERN 325L GLASSTOP,19.2009198,73.0041977
HUL-I170105P1806-P1806,BIKANER SWEET & NAMKEEN CBD,400100255805,W425G - WESTERN 425L GLASSTOP,19.0166725,73.0392625
HUL-I10C058P910-P910,Avval Chaha,400100403411,W325G - WESTERN 325L GLASSTOP,19.7991969,72.7607141
HUL-1330601451-1451,METRO DRY FRUITS MULUND-WEST,30001124,VT2 - NUCAB 300L GLASSTOP,19.1665179,72.9499757
HUL-I10C258P796-P796,Madan Dube Kirana Store,400100215691,W325G - WESTERN 325L GLASSTOP,19.2479251,73.1004449
HUL-I10A451P9326-P9326,RITA GENERAL STORE AND VEGETABLES &  FRUITS,30130534,W425G - WESTERN 425L GLASSTOP,19.1163102,72.8787979
HUL-I10C162P3063-P3063,Saikrupa Milk Centre,400100293768,W325G - WESTERN 325L GLASSTOP,19.201723,73.0051548
HUL-I134242P2756-P2756,GETWELL CHEMIST,400100280963,W525G - WESTERN 525L GLASSTOP,19.2776819,72.8615449
HUL-I133832P1834-P1834,MANISHA SUPER MARKET(KHANDA COLONY),30096057,W425G - WESTERN 425L GLASSTOP,19.0106846,73.1111619
HUL-I10C159P3934-P3934,GP HYDERABADI BIRYANI (DAWAT RESTAURANT),400100335716,W325G - WESTERN 325L GLASSTOP,19.0159192,73.0432515
HUL-I10C058P470-P470,NEW INDIAN MEDICAL AND GENERAL STORE,400100274015,W425G - WESTERN 425L GLASSTOP,19.8029994,72.7612538
HUL-I10C140P7276-P7276,2.MARU MEDICAL (MIRA ROAD),400100252660,W325G - WESTERN 325L GLASSTOP,19.2761099,72.8628101
HUL-I134490P9842-P9842,Arihant Medical,400100341133,W525G - WESTERN 525L GLASSTOP,19.1865035,72.850183
HUL-I134048P226-P226,ARIHANT FOODS,30117638,W425G - WESTERN 425L GLASSTOP,19.1636902,72.9463328
HUL-I133832P2575-P2575,NAVEEN MEDICAL & GENERAL STORES,400100272868,W525G - WESTERN 525L GLASSTOP,19.0096728,73.1094662
HUL-I10A438P12731377-P12731377,Arman Commnications And General Stor.,30153485,W425G - WESTERN 425L GLASSTOP,19.8031798,72.7611573
HUL-I190034P1018-P1018,SHREE OM SUPER MARKET,400100261828,W325G - WESTERN 325L GLASSTOP,19.2012315,73.0064786
HUL-I134490P11132-P11132,Rushabh Chemist & General Store,400100324881,W525G - WESTERN 525L GLASSTOP,19.1855708,72.8521017
HUL-I10C162P3110-P3110,SHRI MATOSHRI DAIRY,400100331455,W325G - WESTERN 325L GLASSTOP,19.2012557,73.0063351
HUL-I10C058P935-P935,SHREE SAI SAMARTH KIRANA & GENERAL STORE,400100372069,W425G - WESTERN 425L GLASSTOP,19.8061842,72.7600583
HUL-I10C258P957-P957,Shubham Kirana,30130384,W325G - WESTERN 325L GLASSTOP,19.2671247,73.0971976
HUL-I134490P2967-P2967,LIFE PHARMACY (MLD-E),400100357231,W325G - WESTERN 325L GLASSTOP,19.1845455,72.8500519
HUL-I10C162P2892-P2892,Shree Shyam Dairy,30050426,W425G - WESTERN 425L GLASSTOP,19.2012611,73.0064568
HUL-I133832P883-P883,SHREE GANESH DUDGHALAYA,30012569,VT2 - NUCAB 300L GLASSTOP,19.0062127,73.1108976
HUL-I134242P813-P813,LAXMI ENTERPRISES,400100149860,VT3 - NUCAB 400L GLASSTOP,19.2790167,72.8605651
HUL-I10C058P887-P887,MATA JI KIRANA STORE,400100369839,W325G - WESTERN 325L GLASSTOP,19.807775,72.7595475
HUL-I134490P414-P414,CHHEDA DRY FRUIT & NAMKEEN (MLD-E),400100147431,VT3 - NUCAB 400L GLASSTOP,19.1834231,72.853693
HUL-I10A442P60-P60,HARSH SODA PUB-MUMBAI,30083723,W425G - WESTERN 425L GLASSTOP,19.1841407,72.8565403
HUL-I10A451P9503-P9503,Shree Sai Sagar Pan Bidi Shop,30068433,XS150 - XING XING 100L GLASSTOP,19.061504,72.8432397
HUL-I10C058P670-P670,Sharda sabari and snacks,400100339039,W525G - WESTERN 525L GLASSTOP,19.8120797,72.759864
HUL-I134490P9566-P9566,Yadav Misthan Bhandar,400100261833,W325G - WESTERN 325L GLASSTOP,19.1801271,72.8588931
HUL-I134490P2740-P2740,MAYUR MEDICAL (MLD-E),30100182,XS230 - XING XING 200L GLASSTOP,19.1799509,72.8597086
HUL-I134897P8965-P8965,KIRTI STORES,30027380,VT3 - NUCAB 400L GLASSTOP,19.1526923,72.9412646
HUL-I10C058P617-P617,MAHADEV DAIRY AND SWEET,400100335915,W425G - WESTERN 425L GLASSTOP,19.8116113,72.7596844
HUL-I10A451P9972-P9972,Matoshree Caterers( R I C Callage Canteen),400100372137,W425G - WESTERN 425L GLASSTOP,19.0591988,72.8443565
HUL-I134490P9960-P9960,Saurastra General Store,400100359124,W325G - WESTERN 325L GLASSTOP,19.1801107,72.8607747
HUL-I10C032P2314-P2314,PAVAN MEDICAL,400100229279,W325G - WESTERN 325L GLASSTOP,19.2175557,73.1293376
HUL-I10C140P7187-P7187,AAI MATA MEDICO,400100256317,W425G - WESTERN 425L GLASSTOP,19.0070994,73.1129721
HUL-I10C058P774-P774,SHARDA SABURI DAIRY,400100389554,W525G - WESTERN 525L GLASSTOP,19.8116144,72.759517
HUL-I170109P156-P156,RASSAZ FOOD COURT,30050758,W325G - WESTERN 325L GLASSTOP,19.2842633,72.8632295
HUL-I10A451P8886-P8886,NEW KRISHNAN FAST FOOD,30050725,W325G - WESTERN 325L GLASSTOP,19.1177221,72.8719759
HUL-I134490P1182-P1182,OM GENERAL STORE (MLD-E),30000904,VT3 - NUCAB 400L GLASSTOP,19.1818095,72.8610879
HUL-I190034P10388-P10388,RUDRA MEDICI & LIFESTYLE,400100153202,VT3 - NUCAB 400L GLASSTOP,19.1946935,72.9899985
HUL-I10C140P7283-P7283,VINAYAK SUPER MARKET,400100268127,W425G - WESTERN 425L GLASSTOP,18.868115,72.9657203
HUL-I134490P9739-P9739,1.New Prime Medical And General Store,30063161,W325G - WESTERN 325L GLASSTOP,19.179203,72.8635047
HUL-I10C058P875-P875,National Kirana Store,30114654,W325G - WESTERN 325L GLASSTOP,19.8116833,72.7596042
HUL-I133832P11550-P11550,NANDAN DAIRY,30153137,W425G - WESTERN 425L GLASSTOP,19.0072243,73.1133489
HUL-I10A042P4990-P4990,NOBLE CHEMIST (BANDRA),400100269484,W525G - WESTERN 525L GLASSTOP,19.058884,72.8501095
HUL-I134490P6428-P6428,MARIYAM GENERAL STORE (MALAD-E),400100377388,W425G - WESTERN 425L GLASSTOP,19.179849,72.8640507
HUL-I10C032P6119-P6119,Sameer&Brothers Super Market,400100370170,W325G - WESTERN 325L GLASSTOP,19.210193,73.128531
HUL-I134242P1133-P1133,Rehmat Medical,400100233993,W525G - WESTERN 525L GLASSTOP,19.2892255,72.8575803
HUL-I134897P12548-P12548,Pitashree Sales Corporation,400100215544,W325G - WESTERN 325L GLASSTOP,19.1536063,72.9401398
HUL-I134490P8899-P8899,Tuba Restaurant,30000927,VT3 - NUCAB 400L GLASSTOP,19.179147,72.8640265
HUL-I133832P11552-P11552,BHUSHAN MEDICAL AND GENERAL STORE(URAN),30131850,W425G - WESTERN 425L GLASSTOP,18.8680294,72.9688243
HUL-I10C058P772-P772,Ramchandra medical and general Store,400100359136,W325G - WESTERN 325L GLASSTOP,19.8125102,72.7584608
HUL-I10C162P3470-P3470,J K BAKERY,400100384278,W425G - WESTERN 425L GLASSTOP,19.1950537,72.9891853
HUL-I10C032P5185-P5185,Shivam Medical,400100286412,W325G - WESTERN 325L GLASSTOP,19.2110504,73.1291308
HUL-I10C140P7382-P7382,DANA PANI TEA AND COLDRINKS HOUSE,400100267706,W425G - WESTERN 425L GLASSTOP,19.0038344,73.1127387
HUL-I10C162P3251-P3251,JAYA BHOJNALAY,400100319452,W425G - WESTERN 425L GLASSTOP,19.1872019,72.9769126
HUL-I10A451P9446-P9446,MS  S.N. HOSPITALITY (PWD CANTEEN),30006979,VT2 - NUCAB 300L GLASSTOP,19.0557433,72.8489887
HUL-I10C058P771-P771,Gupta medical store,400100359113,W325G - WESTERN 325L GLASSTOP,19.81010377407074,72.7586156129837
HUL-I10C140P8139-P8139,. JAY MAJISA  TRADER,30111632,W325G - WESTERN 325L GLASSTOP,19.2929358,72.8631046
HUL-I10C273P2477-P2477,APPLE MEDICAL AND GENRAL STORE (DRONAGIRI),400100324499,W525G - WESTERN 525L GLASSTOP,18.874765,72.9640487
HUL-I10A042P4951-P4951,S.K. PAN SHOP,30114244,W325G - WESTERN 325L GLASSTOP,19.06198,72.8505481
HUL-I10C032P6035-P6035,Shiv Shakti Medical  And General Store,400100372048,W425G - WESTERN 425L GLASSTOP,19.1984583,73.137795
HUL-I170105P1010-P1010,SWAD VEG TREAT( K C ),30081517,XS550 - XING XING 475L GLASSTOP,19.0053484,73.1118223
HUL-I133832P12444-P12444,KAMAL PROVISION AND DRY FRUITS STR,400100220242,W425G - WESTERN 425L GLASSTOP,18.8750857,72.9640455
HUL-I10C058P267-P267,MS SUN SHINE RETAIL CO.,400100215678,W325G - WESTERN 325L GLASSTOP,19.8086639,72.7644634
HUL-I10C032P6098-P6098,Baba Ramdev Super market,400100368185,W325G - WESTERN 325L GLASSTOP,19.2073313,73.1284024
HUL-I10C273P2476-P2476,METRO MEDICO  (Dronagiri),400100333175,W325G - WESTERN 325L GLASSTOP,18.8751034,72.9640114
HUL-I10A042P4853-P4853,POONAM MEDICAL AND GENERAL STORES,30089903,W325G - WESTERN 325L GLASSTOP,19.0677399,72.848441
HUL-I134556P1739-P1739,ANGEL MEDICAL & GENRAL STORE,30124567,XS550 - XING XING 475L GLASSTOP,19.1154002,72.870901
HUL-I10C273P3375-P3375,KALPANA FOREVER,400100382365,W425G - WESTERN 425L GLASSTOP,18.87538,72.9635709
HUL-I10C140P7512-P7512,Shree Mahalaxmi Dairy,400100269659,W525G - WESTERN 525L GLASSTOP,19.2963182,72.8697405
HUL-I10C273P3400-P3400,MY DI MART WHOLESALE,400100319190,W425G - WESTERN 425L GLASSTOP,18.8754489,72.9634825
HUL-I10C058P296-P296,SAMRAT ICE CREAM CENTER,400100219497,W425G - WESTERN 425L GLASSTOP,19.8098586,72.7663411
HUL-I134242P1202-P1202,Rose Medical,400100324419,W525G - WESTERN 525L GLASSTOP,19.2965318,72.8701524
HUL-I10A042P5133-P5133,SHIVAM MEDICAL & GENRAL STORES,400100331471,W325G - WESTERN 325L GLASSTOP,19.0644901,72.8511894
HUL-I133832P11595-P11595,SHREE MEDICAL (URAN),400100280566,W525G - WESTERN 525L GLASSTOP,18.8756926,72.9633991
HUL-I10A451P1253-P1253,PATEL CHEMIST & GENERAL STORES,30062668,XS150 - XING XING 100L GLASSTOP,19.0644332,72.8525038
HUL-I10C273P3374-P3374,RIDHI SIDHI ENTERPRISE,400100291523,W425G - WESTERN 425L GLASSTOP,18.8777334,72.9617593
HUL-I10C140P8171-P8171,New Vinayak Medical & Druggist,400100335754,W425G - WESTERN 425L GLASSTOP,19.2987447,72.8719959
HUL-I10A451P1029-P1029,BHAWANI MEDICAL & GENERAL STORE,30034405,VT2 - NUCAB 300L GLASSTOP,19.0643115,72.852591
HUL-I133832P12684-P12684,MA ASHAPURA SUPER MARKET,400100229540,W425G - WESTERN 425L GLASSTOP,18.8770337,72.9615724
HUL-I10C058P202-P202,FAMOUS BAKERY AND GENERAL STORE,400100219481,W425G - WESTERN 425L GLASSTOP,19.8119025,72.771921
HUL-I10C140P8087-P8087,Anoop Medical & General Store,400100377383,W425G - WESTERN 425L GLASSTOP,19.3006687,72.8738459
HUL-I10A451P1071-P1071,MAHALAXMI MEDICAL & GENERAL STORES (BANDRA),30010020,VT2 - NUCAB 300L GLASSTOP,19.0641753,72.8525453
HUL-I10C162P3385-P3385,SHREE KRUSHNA DAIRY,400100341196,W525G - WESTERN 525L GLASSTOP,19.1979566,72.9611777
HUL-I10C273P3201-P3201,Shivansh Genral Store,400100389399,W325G - WESTERN 325L GLASSTOP,18.8699476,72.9677707
HUL-I10A438P12736174-P12736174,ARBUDDHA ICECREAM,400100219452,W425G - WESTERN 425L GLASSTOP,19.813232,72.766673
HUL-I10A451P1006-P1006,KISMAT STORES (BND-E),30050713,W325G - WESTERN 325L GLASSTOP,19.0655453,72.8547095
HUL-I10C162P3436-P3436,99 CAKE SHOP,400100341224,W525G - WESTERN 525L GLASSTOP,19.1980021,72.9610631
HUL-I10A451P7140-P7140,AHMED RAZA MEDICAL & GENRAL STORE,400100215718,W325G - WESTERN 325L GLASSTOP,19.0648561,72.8566015
HUL-I10A451P7079-P7079,BHARAT MEDICAL & GENERAL STORES,30075641,W425G - WESTERN 425L GLASSTOP,19.0623886,72.8562912
HUL-I10C162P3276-P3276,Super Backery And General Store 11,400100219503,W425G - WESTERN 425L GLASSTOP,19.1940908,72.9970117
HUL-I10A451P9426-P9426,MANGALAM CHEMIST,400100260759,W325G - WESTERN 325L GLASSTOP,19.1069183,72.8749939
HUL-I133832P2465-P2465,SWATI MEDICAL,30117672,W425G - WESTERN 425L GLASSTOP,19.0806203,73.0958927
HUL-I10A451P9304-P9304,KANTI GENERAL STORE,30100121,W325G - WESTERN 325L GLASSTOP,19.0997127,72.8672404
HUL-I10C181P3432-P3432,Mini Supar Market,400100377309,W425G - WESTERN 425L GLASSTOP,19.1102765,73.2761936
HUL-I10C032P4395-P4395,Laxmi medical,400100260787,W325G - WESTERN 325L GLASSTOP,19.2186148,73.1324238
HUL-I10A301P10604-P10604,POOJA DAIRY FARM  ADITYAA,400100150289,VT3 - NUCAB 400L GLASSTOP,19.1518173,72.9426383
HUL-I190034P10485-P10485,KRISHNA MEDICAL AND GENERAL STORE,400100214972,W325G - WESTERN 325L GLASSTOP,19.1935532,72.9965467
HUL-I10A304P3906-P3906,Majisa Chemist,400100229286,W325G - WESTERN 325L GLASSTOP,19.0943442,73.2992782
HUL-I134242P1369-P1369,SHREE GANESH KRUPA,30100475,W425G - WESTERN 425L GLASSTOP,19.2676859,72.873159
HUL-I10C032P6169-P6169,Satguru Kripa Foods And Dairy,30129676,W325G - WESTERN 325L GLASSTOP,19.218985,73.1313758
HUL-I133832P2464-P2464,UTSAV MEDICARE (TALOJA),400100249727,W525G - WESTERN 525L GLASSTOP,19.0751796,73.093903
HUL-I10A304P3826-P3826,Maharashtra Medical Stores,30153620,W425G - WESTERN 425L GLASSTOP,19.0935477,73.2985267
HUL-I190034P10557-P10557,CAKE TOWN BEKARY,400100226615,W325G - WESTERN 325L GLASSTOP,19.1936439,72.996338
HUL-I170105922-922,AVENUE SUPERMARTS LTD (SEAWOODS),30081801,EFE6002 - LIEBHERR 500L GLASSTOP,19.0186183,73.0146517
HUL-I10C032P2317-P2317,MS. * Kalyan Chemist,400100256278,W425G - WESTERN 425L GLASSTOP,19.2164177,73.1298987
HUL-I10A304P3907-P3907,Majisa Medical And General Stores,400100229253,W325G - WESTERN 325L GLASSTOP,19.094292,73.2992563
HUL-I133832P11444-P11444,HUMAN CARE MEDICAL AND SUPER MART,400100280985,W525G - WESTERN 525L GLASSTOP,19.0756562,73.0944965
HUL-I170029P4876-P4876,Rajshri Dairy And Sweet Mart,400100265654,W425G - WESTERN 425L GLASSTOP,19.2199524,73.1275917
HUL-I10C058P663-P663,Adhikari Canteen,400100333156,W325G - WESTERN 325L GLASSTOP,19.7844863,72.7810468
HUL-I10C181P2099-P2099,Meeting Point,400100384489,W425G - WESTERN 425L GLASSTOP,19.0922035,73.2976275
HUL-I10C162P3127-P3127,KALWA M.G.S.S.M NO.5,400100324530,W325G - WESTERN 325L GLASSTOP,19.1933903,72.9953158
HUL-I10C181P3472-P3472,New Sawariya Icecream (Coc),400100389456,W525G - WESTERN 525L GLASSTOP,19.0909917,73.2995824
HUL-I134859P841-P841,AVENUE FOOD PLAZA PVT LTD SEAWOODS,400100385646,W225G - WESTERN 225L GLASSTOP,19.0187748,73.0152559
HUL-I10A304P1127-P2357,Shree Mahakali Super Market,400100369827,W325G - WESTERN 325L GLASSTOP,19.0906713,73.2999207
